p,T_LER_series10,T_acceptance_physical_order10,attempts_per_accepted_output
0.0001225126466121996,3.1017407525092937e-12,0.7884231277836573,1.268354472060083
0.00012292112060031295,3.1338886593042286e-12,0.7877985718270518,1.2693600061762151
0.00012333095649679735,3.1663732180694965e-12,0.7871724313714358,1.2703696930261767
0.0001237421588424422,3.1991980013521224e-12,0.7865447040599078,1.2713835524392956
0.00012415473219317666,3.2323666202542305e-12,0.7859153875435668,1.272401604357906
0.00012456868112011984,3.265882724857899e-12,0.785284479481612,1.2734238688381154
0.000124984010209632,3.2997500046548627e-12,0.7846519775414424,1.2744503660505764
0.00012540072406336454,3.333972188980965e-12,0.784017879398759,1.2754811162812658
0.00012581882729831154,3.368553047455645e-12,0.7833821827376647,1.2765161399322702
0.00012623832454686064,3.4034963904263167e-12,0.7827448852507675,1.2775554575225754
0.00012665922045684486,3.4388060694178546e-12,0.7821059846392805,1.2785990896888682
0.0001270815196915934,3.4744859775870475e-12,0.7814654786131279,1.2796470571863352
0.0001275052269299836,3.5105400501823006e-12,0.7808233648910463,1.2806993808894755
0.0001279303468664932,3.5469722650085442e-12,0.7801796412006893,1.281756081792918
0.00012835688421125162,3.5837866428973253e-12,0.7795343052787325,1.282817181012242
0.00012878484369009262,3.6209872481823024e-12,0.7788873548709779,1.2838826997848094
0.00012921423004460652,3.658578189180128e-12,0.77823878773246,1.2849526594705996
0.00012964504803219263,3.696563618676729e-12,0.7775886016275528,1.2860270815530512
0.00013007730242611245,3.734947734419215e-12,0.7769367943300743,1.2871059876399151
